ano_mes,sigla_uf,sigla_uf_nome,produto,unidade_medida,preco_compra_medio,preco_venda_medio,quantidade_registros
2020-08,AC,Acre,Gasolina,R$/litro,4.2731666666666666,4.9907894736842113,114
2020-08,AC,Acre,Glp,R$/13kg,67.88,85.48765432098763,81
2020-08,AL,Alagoas,Diesel,R$/litro,3.0610936170212768,3.5367019230769223,104
2020-08,AL,Alagoas,Diesel S10,R$/litro,3.1800319148936165,3.6046174496644303,149
2020-08,AL,Alagoas,Etanol,R$/litro,2.8734441860465112,3.4483227848101272,158
2020-08,AL,Alagoas,Gasolina,R$/litro,3.9035045454545445,4.4891823529411763,170
2020-08,AL,Alagoas,Glp,R$/13kg,47.342857142857142,64.858846153846144,78
2020-08,AL,Alagoas,Gnv,R$/m3,2.3258,3.3729999999999998,19
2020-08,AM,Amazonas,Diesel,R$/litro,2.9796166666666668,3.4460093457943923,107
2020-08,AM,Amazonas,Diesel S10,R$/litro,2.933313333333333,3.6136554054054058,148
2020-08,AM,Amazonas,Etanol,R$/litro,2.88262,3.2231322314049584,121
2020-08,AM,Amazonas,Gasolina,R$/litro,3.5932279069767437,4.2301116071428559,224
2020-08,AM,Amazonas,Glp,R$/13kg,70.251851851851868,78.5595238095238,168
2020-08,AM,Amazonas,Gnv,R$/m3,,3.39,1
2020-08,AP,Amapá,Diesel,R$/litro,3.3878,3.5748387096774183,31
2020-08,AP,Amapá,Diesel S10,R$/litro,,3.6442857142857146,21
2020-08,AP,Amapá,Etanol,R$/litro,,3.69,6
2020-08,AP,Amapá,Gasolina,R$/litro,3.3196,3.4713580246913596,81
2020-08,AP,Amapá,Glp,R$/13kg,73.5,80.588235294117638,51
2020-08,BA,Bahia,Diesel,R$/litro,3.0131464730290469,3.4329055374592827,614
2020-08,BA,Bahia,Diesel S10,R$/litro,3.0703991097922856,3.5010787671232841,876
2020-08,BA,Bahia,Etanol,R$/litro,2.7014665809768634,3.2463973973974021,999
2020-08,BA,Bahia,Gasolina,R$/litro,3.7746810096153842,4.4762379072063174,1013
2020-08,BA,Bahia,Glp,R$/13kg,48.305974576271169,64.451139455782254,588
2020-08,BA,Bahia,Gnv,R$/m3,2.0336000000000003,2.8290967741935487,62
2020-08,CE,Ceará,Diesel,R$/litro,3.1137444444444449,3.5078399999999985,125
2020-08,CE,Ceará,Diesel S10,R$/litro,3.12285,3.5443236301369856,584
2020-08,CE,Ceará,Etanol,R$/litro,3.03611,3.6057927031509158,603
2020-08,CE,Ceará,Gasolina,R$/litro,3.8674999999999997,4.3911694656488587,655
2020-08,CE,Ceará,Glp,R$/13kg,51.036666666666669,75.373282442748021,393
2020-08,CE,Ceará,Gnv,R$/m3,,3.4907017543859657,57
2020-08,DF,Distrito Federal,Diesel,R$/litro,3.069775,3.3796666666666666,51
2020-08,DF,Distrito Federal,Diesel S10,R$/litro,3.1254333333333335,3.5073214285714274,84
2020-08,DF,Distrito Federal,Etanol,R$/litro,2.7372454545454548,2.9772522522522515,111
2020-08,DF,Distrito Federal,Gasolina,R$/litro,3.770881818181818,4.1380258620689672,116
2020-08,DF,Distrito Federal,Glp,R$/13kg,53.879999999999995,71.068799999999968,125
2020-08,ES,Espírito Santo,Diesel,R$/litro,2.8975578947368419,3.3061861702127651,188
2020-08,ES,Espírito Santo,Diesel S10,R$/litro,2.9447235294117649,3.3677186440677986,295
2020-08,ES,Espírito Santo,Etanol,R$/litro,3.18615,3.4326060606060609,231
2020-08,ES,Espírito Santo,Gasolina,R$/litro,3.7747421052631585,4.19578425655977,343
2020-08,ES,Espírito Santo,Glp,R$/13kg,51.239166666666662,67.973031249999991,320
2020-08,ES,Espírito Santo,Gnv,R$/m3,1.96,3.1839705882352947,34
2020-08,GO,Goiás,Diesel,R$/litro,3.0867051282051281,3.4215173210161653,433
2020-08,GO,Goiás,Diesel S10,R$/litro,3.1292816326530613,3.4994678899082561,545
2020-08,GO,Goiás,Etanol,R$/litro,2.3753928571428573,2.8319617083946955,679
2020-08,GO,Goiás,Gasolina,R$/litro,3.8273864406779663,4.39778074074074,675
2020-08,GO,Goiás,Glp,R$/13kg,53.305769230769243,70.613360927152371,604
2020-08,GO,Goiás,Gnv,R$/m3,,2.0,1
2020-08,MA,Maranhão,Diesel,R$/litro,2.9834666666666667,3.4034255319148938,188
2020-08,MA,Maranhão,Diesel S10,R$/litro,3.0128388888888886,3.3980651465798051,307
2020-08,MA,Maranhão,Etanol,R$/litro,2.7488111111111113,3.5061620111731839,179
2020-08,MA,Maranhão,Gasolina,R$/litro,3.7017827586206895,4.1660666666666621,330
2020-08,MA,Maranhão,Glp,R$/13kg,51.368235294117653,70.942453201970423,203
2020-08,MG,Minas Gerais,Diesel,R$/litro,3.0813977876106193,3.4383517978620031,1029
2020-08,MG,Minas Gerais,Diesel S10,R$/litro,3.1353284172661873,3.5128855869242193,1346
2020-08,MG,Minas Gerais,Etanol,R$/litro,2.5002271954674229,2.9151693057247252,1642
2020-08,MG,Minas Gerais,Gasolina,R$/litro,3.9761551724137929,4.4238856269113151,1635
2020-08,MG,Minas Gerais,Glp,R$/13kg,53.420239043824708,70.085784635587686,1523
2020-08,MG,Minas Gerais,Gnv,R$/m3,,3.1356470588235292,17
2020-08,MS,Mato Grosso do Sul,Diesel,R$/litro,2.981190909090909,3.4617456647398832,173
2020-08,MS,Mato Grosso do Sul,Diesel S10,R$/litro,2.9673666666666669,3.515231111111111,225
2020-08,MS,Mato Grosso do Sul,Etanol,R$/litro,2.70721,3.1696299212598449,254
2020-08,MS,Mato Grosso do Sul,Gasolina,R$/litro,3.9164214285714287,4.3938687258687272,259
2020-08,MS,Mato Grosso do Sul,Glp,R$/13kg,54.368316831683167,71.5433038348082,339
2020-08,MS,Mato Grosso do Sul,Gnv,R$/m3,,3.3416,5
2020-08,MT,Mato Grosso,Diesel,R$/litro,3.1966,3.6170783582089538,268
2020-08,MT,Mato Grosso,Diesel S10,R$/litro,3.3084238095238092,3.6923067915690844,427
2020-08,MT,Mato Grosso,Etanol,R$/litro,2.2496730769230764,2.5933155650319848,469
2020-08,MT,Mato Grosso,Gasolina,R$/litro,3.7401347826086955,4.2848952991452958,468
2020-08,MT,Mato Grosso,Glp,R$/13kg,69.1575,95.0070175438597,285
2020-08,MT,Mato Grosso,Gnv,R$/m3,,2.899,3
2020-08,PA,Pará,Diesel,R$/litro,3.1992450980392158,3.7198143712574847,167
2020-08,PA,Pará,Diesel S10,R$/litro,3.1963608695652179,3.7578041237113395,291
2020-08,PA,Pará,Etanol,R$/litro,3.0066363636363636,3.7895468749999992,128
2020-08,PA,Pará,Gasolina,R$/litro,3.861637662337662,4.4313818770226545,309
2020-08,PA,Pará,Glp,R$/13kg,61.823857142857157,78.040065359477154,459
2020-08,PB,Paraíba,Diesel,R$/litro,2.9457499999999994,3.239789473684211,76
2020-08,PB,Paraíba,Diesel S10,R$/litro,3.0695799999999998,3.3353503184713365,157
2020-08,PB,Paraíba,Etanol,R$/litro,2.7414,3.120901734104045,173
2020-08,PB,Paraíba,Gasolina,R$/litro,3.73506,4.0976444444444438,180
2020-08,PB,Paraíba,Glp,R$/13kg,49.870000000000005,68.703030303030317,165
2020-08,PB,Paraíba,Gnv,R$/m3,,3.1580294117647059,34
2020-08,PE,Pernambuco,Diesel,R$/litro,,3.6122222222222224,27
2020-08,PE,Pernambuco,Diesel S10,R$/litro,2.9564173913043481,3.3508592870544067,533
2020-08,PE,Pernambuco,Etanol,R$/litro,2.9139736842105264,3.38487380497132,523
2020-08,PE,Pernambuco,Gasolina,R$/litro,3.8452173913043479,4.3716317626527026,573
2020-08,PE,Pernambuco,Glp,R$/13kg,51.574375,65.128504672897165,428
2020-08,PE,Pernambuco,Gnv,R$/m3,,2.5737209302325579,43
2020-08,PI,Piauí,Diesel,R$/litro,3.0827857142857145,3.4803813559322037,118
2020-08,PI,Piauí,Diesel S10,R$/litro,3.1040625,3.5165421052631589,190
2020-08,PI,Piauí,Etanol,R$/litro,2.89,3.4164765100671151,149
2020-08,PI,Piauí,Gasolina,R$/litro,3.9205375,4.4905970149253722,201
2020-08,PI,Piauí,Glp,R$/13kg,51.115,71.843137254901961,102
2020-08,PR,Paraná,Diesel,R$/litro,2.8410923664122136,3.1569249563699846,573
2020-08,PR,Paraná,Diesel S10,R$/litro,2.8788551912568305,3.2202532467532441,924
2020-08,PR,Paraná,Etanol,R$/litro,2.4860724444444444,2.8487875787578751,1111
2020-08,PR,Paraná,Gasolina,R$/litro,3.7092400881057266,4.072660617059884,1102
2020-08,PR,Paraná,Glp,R$/13kg,53.799143790849669,72.099433164128513,1182
2020-08,PR,Paraná,Gnv,R$/m3,,3.2300833333333334,12
2020-08,RJ,Rio de Janeiro,Diesel,R$/litro,2.9504264367816098,3.3664468864468886,546
2020-08,RJ,Rio de Janeiro,Diesel S10,R$/litro,3.0173088235294117,3.5133802672147989,973
2020-08,RJ,Rio de Janeiro,Etanol,R$/litro,3.2294990476190475,3.725467661691539,1206
2020-08,RJ,Rio de Janeiro,Gasolina,R$/litro,4.1805899563318816,4.7241003262642725,1226
2020-08,RJ,Rio de Janeiro,Glp,R$/13kg,47.9506707317073,63.901610942249306,658
2020-08,RJ,Rio de Janeiro,Gnv,R$/m3,2.16272909090909,3.0676366366366339,333
2020-08,RN,Rio Grande do Norte,Diesel,R$/litro,3.0879,3.3998776978417262,139
2020-08,RN,Rio Grande do Norte,Diesel S10,R$/litro,3.1627,3.5451401273885352,157
2020-08,RN,Rio Grande do Norte,Etanol,R$/litro,,3.5920837988826815,179
2020-08,RN,Rio Grande do Norte,Gasolina,R$/litro,3.7867,4.4821344086021515,186
2020-08,RN,Rio Grande do Norte,Glp,R$/13kg,51.766666666666666,70.95891472868216,129
2020-08,RN,Rio Grande do Norte,Gnv,R$/m3,,3.4679428571428561,35
2020-08,RO,Rondônia,Diesel,R$/litro,3.1944,3.5656236559139796,186
2020-08,RO,Rondônia,Diesel S10,R$/litro,3.2230083333333335,3.6160255102040808,196
2020-08,RO,Rondônia,Etanol,R$/litro,3.29215,3.6856565656565659,99
2020-08,RO,Rondônia,Gasolina,R$/litro,3.7834999999999996,4.2635023255813955,215
2020-08,RO,Rondônia,Glp,R$/13kg,67.553333333333342,82.845614035087721,171
2020-08,RR,Roraima,Diesel,R$/litro,3.0644620689655175,3.4420689655172412,29
2020-08,RR,Roraima,Diesel S10,R$/litro,3.1107162162162165,3.4704736842105266,38
2020-08,RR,Roraima,Etanol,R$/litro,2.9657666666666667,3.4633333333333334,9
2020-08,RR,Roraima,Gasolina,R$/litro,3.5095394736842103,3.8702564102564105,39
2020-08,RR,Roraima,Glp,R$/13kg,77.033750000000026,84.4583333333333,72
2020-08,RS,Rio Grande do Sul,Diesel,R$/litro,2.90380847457627,3.2861949934123835,759
2020-08,RS,Rio Grande do Sul,Diesel S10,R$/litro,2.9631392857142869,3.3833720930232567,946
2020-08,RS,Rio Grande do Sul,Etanol,R$/litro,3.3940357142857147,3.9995260960334007,479
2020-08,RS,Rio Grande do Sul,Gasolina,R$/litro,3.9047329113924052,4.2788152573529405,1088
2020-08,RS,Rio Grande do Sul,Glp,R$/13kg,51.379342105263163,70.377773319959843,997
2020-08,RS,Rio Grande do Sul,Gnv,R$/m3,,3.6184629629629637,54
2020-08,SC,Santa Catarina,Diesel,R$/litro,2.9048526315789474,3.2919172185430465,302
2020-08,SC,Santa Catarina,Diesel S10,R$/litro,2.94253,3.3655137085137108,693
2020-08,SC,Santa Catarina,Etanol,R$/litro,3.0248,3.5249174852652239,509
2020-08,SC,Santa Catarina,Gasolina,R$/litro,3.6326416666666672,4.1548282290279532,751
2020-08,SC,Santa Catarina,Glp,R$/13kg,55.311875,73.293461538461628,234
2020-08,SC,Santa Catarina,Gnv,R$/m3,2.1112,2.9182763157894738,76
2020-08,SE,Sergipe,Diesel,R$/litro,3.0348222222222221,3.4312656249999995,64
2020-08,SE,Sergipe,Diesel S10,R$/litro,3.07684,3.5273583333333338,120
2020-08,SE,Sergipe,Etanol,R$/litro,2.8593181818181819,3.4099595959595947,99
2020-08,SE,Sergipe,Gasolina,R$/litro,3.7798866666666666,4.3578079999999977,125
2020-08,SE,Sergipe,Glp,R$/13kg,55.223333333333336,69.2782051282051,78
2020-08,SE,Sergipe,Gnv,R$/m3,,2.8280624999999997,16
2020-08,SP,São Paulo,Diesel,R$/litro,2.8871877959927117,3.2664490627546874,2454
2020-08,SP,São Paulo,Diesel S10,R$/litro,2.945032402234637,3.3727354362757578,3931
2020-08,SP,São Paulo,Etanol,R$/litro,2.2089674728940767,2.5815771743568741,4898
2020-08,SP,São Paulo,Gasolina,R$/litro,3.5605850386930373,4.0176434188741821,4832
2020-08,SP,São Paulo,Glp,R$/13kg,52.081864079602063,68.774151146131743,2792
2020-08,SP,São Paulo,Gnv,R$/m3,2.25292,2.9039483870967744,155
2020-08,TO,Tocantins,Diesel,R$/litro,3.0473736842105268,3.408640000000001,100
2020-08,TO,Tocantins,Diesel S10,R$/litro,3.0969470588235297,3.4435333333333333,135
2020-08,TO,Tocantins,Etanol,R$/litro,3.0872583333333328,3.560436893203883,103
2020-08,TO,Tocantins,Gasolina,R$/litro,4.029178947368421,4.530629629629634,135
2020-08,TO,Tocantins,Glp,R$/13kg,58.432222222222222,80.252100840336126,238
2020-10,AC,Acre,Diesel,R$/litro,,4.3797551020408161,49
2020-10,AC,Acre,Diesel S10,R$/litro,,4.4507037037037032,54
2020-10,AC,Acre,Etanol,R$/litro,,3.9525666666666668,30
2020-10,AC,Acre,Gasolina,R$/litro,,4.9761249999999988,56
2020-10,AC,Acre,Gasolina Aditivada,R$/litro,,5.048877551020408,49
2020-10,AC,Acre,Glp,R$/13kg,,87.26664444444441,45
2020-10,AL,Alagoas,Diesel,R$/litro,,3.6641428571428571,21
2020-10,AL,Alagoas,Diesel S10,R$/litro,,3.7323414634146341,41
2020-10,AL,Alagoas,Etanol,R$/litro,,3.5376326530612245,49
2020-10,AL,Alagoas,Gasolina,R$/litro,,4.5498958333333333,48
2020-10,AL,Alagoas,Gasolina Aditivada,R$/litro,,4.6756315789473675,38
2020-10,AL,Alagoas,Glp,R$/13kg,,67.453636363636363,22
2020-10,AL,Alagoas,Gnv,R$/m3,,2.9836666666666667,9
2020-10,AM,Amazonas,Diesel,R$/litro,,3.4447358490566047,53
2020-10,AM,Amazonas,Diesel S10,R$/litro,,3.5566101694915253,59
2020-10,AM,Amazonas,Etanol,R$/litro,,3.3330506329113918,79
2020-10,AM,Amazonas,Gasolina,R$/litro,,4.0198372093023256,86
2020-10,AM,Amazonas,Gasolina Aditivada,R$/litro,,4.1361142857142852,70
2020-10,AM,Amazonas,Glp,R$/13kg,,78.755,78
2020-10,AM,Amazonas,Gnv,R$/m3,,3.39,2
2020-10,AP,Amapá,Diesel,R$/litro,,3.6563636363636363,11
2020-10,AP,Amapá,Diesel S10,R$/litro,,3.8136363636363635,11
2020-10,AP,Amapá,Gasolina,R$/litro,,3.689375,48
2020-10,AP,Amapá,Gasolina Aditivada,R$/litro,,4.18,2
2020-10,AP,Amapá,Glp,R$/13kg,,89.055555555555557,18
2020-10,BA,Bahia,Diesel,R$/litro,,3.29068,25
2020-10,BA,Bahia,Diesel S10,R$/litro,,3.4850000000000008,82
2020-10,BA,Bahia,Etanol,R$/litro,,3.094889908256881,109
2020-10,BA,Bahia,Gasolina,R$/litro,,3.9900825688073396,109
2020-10,BA,Bahia,Gasolina Aditivada,R$/litro,,4.1694190476190487,105
2020-10,BA,Bahia,Glp,R$/13kg,,65.4256862745098,51
2020-10,BA,Bahia,Gnv,R$/m3,,2.6445789473684211,19
2020-10,CE,Ceará,Diesel,R$/litro,,3.58,2
2020-10,CE,Ceará,Diesel S10,R$/litro,,3.6197179487179496,156
2020-10,CE,Ceará,Etanol,R$/litro,,3.6541589743589751,195
2020-10,CE,Ceará,Gasolina,R$/litro,,4.5300505050505047,198
2020-10,CE,Ceará,Glp,R$/13kg,,78.683164556962012,79
2020-10,CE,Ceará,Gnv,R$/m3,,3.3371212121212119,33
2020-10,DF,Distrito Federal,Diesel,R$/litro,,3.5487999999999995,50
2020-10,DF,Distrito Federal,Diesel S10,R$/litro,,3.6472972972972975,74
2020-10,DF,Distrito Federal,Etanol,R$/litro,,3.3206559139784941,93
2020-10,DF,Distrito Federal,Gasolina,R$/litro,,4.49136559139785,93
2020-10,DF,Distrito Federal,Gasolina Aditivada,R$/litro,,4.5921521739130444,92
2020-10,DF,Distrito Federal,Glp,R$/13kg,,69.548690476190458,84
2020-10,ES,Espírito Santo,Diesel,R$/litro,,3.3656666666666664,3
2020-10,ES,Espírito Santo,Diesel S10,R$/litro,,3.4888648648648646,37
2020-10,ES,Espírito Santo,Etanol,R$/litro,,3.5557142857142852,35
2020-10,ES,Espírito Santo,Gasolina,R$/litro,,4.1201794871794863,39
2020-10,ES,Espírito Santo,Gasolina Aditivada,R$/litro,,4.3227692307692305,39
2020-10,ES,Espírito Santo,Glp,R$/13kg,,73.727272727272734,11
2020-10,ES,Espírito Santo,Gnv,R$/m3,,2.9972,5
2020-10,GO,Goiás,Diesel,R$/litro,,3.5421081081081076,37
2020-10,GO,Goiás,Diesel S10,R$/litro,,3.6285568181818189,88
2020-10,GO,Goiás,Etanol,R$/litro,,3.2191711711711712,111
2020-10,GO,Goiás,Gasolina,R$/litro,,4.8245315315315285,111
2020-10,GO,Goiás,Gasolina Aditivada,R$/litro,,4.9365194805194808,77
2020-10,GO,Goiás,Glp,R$/13kg,,74.085347826086931,69
2020-10,MA,Maranhão,Diesel,R$/litro,,3.4404166666666667,24
2020-10,MA,Maranhão,Diesel S10,R$/litro,,3.4533888888888891,90
2020-10,MA,Maranhão,Etanol,R$/litro,,3.5869999999999989,63
2020-10,MA,Maranhão,Gasolina,R$/litro,,4.2791770833333338,96
2020-10,MA,Maranhão,Gasolina Aditivada,R$/litro,,4.4093538461538477,65
2020-10,MA,Maranhão,Glp,R$/13kg,,72.074166666666656,36
2020-10,MG,Minas Gerais,Diesel,R$/litro,,3.609692307692308,13
2020-10,MG,Minas Gerais,Diesel S10,R$/litro,,3.6789354838709669,31
2020-10,MG,Minas Gerais,Etanol,R$/litro,,2.9121830985915484,71
2020-10,MG,Minas Gerais,Gasolina,R$/litro,,4.4934929577464793,71
2020-10,MG,Minas Gerais,Gasolina Aditivada,R$/litro,,4.7085999999999988,45
2020-10,MG,Minas Gerais,Glp,R$/13kg,,69.119148936170234,47
2020-10,MG,Minas Gerais,Gnv,R$/m3,,2.8137999999999996,5
2020-10,MS,Mato Grosso do Sul,Diesel,R$/litro,,3.4753921568627448,51
2020-10,MS,Mato Grosso do Sul,Diesel S10,R$/litro,,3.5569076923076923,65
2020-10,MS,Mato Grosso do Sul,Etanol,R$/litro,,3.1867307692307696,78
2020-10,MS,Mato Grosso do Sul,Gasolina,R$/litro,,4.5026363636363618,77
2020-10,MS,Mato Grosso do Sul,Gasolina Aditivada,R$/litro,,4.6120769230769243,52
2020-10,MS,Mato Grosso do Sul,Glp,R$/13kg,,70.22045454545453,88
2020-10,MS,Mato Grosso do Sul,Gnv,R$/m3,,3.3591666666666669,6
2020-10,MT,Mato Grosso,Diesel,R$/litro,,3.70098275862069,58
2020-10,MT,Mato Grosso,Diesel S10,R$/litro,,3.804755905511811,127
2020-10,MT,Mato Grosso,Etanol,R$/litro,,2.9317913669064746,139
2020-10,MT,Mato Grosso,Gasolina,R$/litro,,4.4706573426573426,143
2020-10,MT,Mato Grosso,Gasolina Aditivada,R$/litro,,4.6005616438356158,73
2020-10,MT,Mato Grosso,Glp,R$/13kg,,93.684369863013742,73
2020-10,MT,Mato Grosso,Gnv,R$/m3,,3.156,3
2020-10,PA,Pará,Diesel S10,R$/litro,,3.9502619047619048,42
2020-10,PA,Pará,Etanol,R$/litro,,3.9209999999999994,35
2020-10,PA,Pará,Gasolina,R$/litro,,4.46419512195122,41
2020-10,PA,Pará,Gasolina Aditivada,R$/litro,,4.7790555555555549,36
2020-10,PA,Pará,Glp,R$/13kg,,76.903333333333336,54
2020-10,PB,Paraíba,Diesel,R$/litro,,3.3982727272727273,11
2020-10,PB,Paraíba,Diesel S10,R$/litro,,3.5098409090909088,44
2020-10,PB,Paraíba,Etanol,R$/litro,,3.1247708333333337,48
2020-10,PB,Paraíba,Gasolina,R$/litro,,4.2366875,48
2020-10,PB,Paraíba,Gasolina Aditivada,R$/litro,,4.3742413793103445,29
2020-10,PB,Paraíba,Glp,R$/13kg,,75.55236842105262,38
2020-10,PB,Paraíba,Gnv,R$/m3,,3.0973,10
2020-10,PE,Pernambuco,Diesel,R$/litro,,3.509,2
2020-10,PE,Pernambuco,Diesel S10,R$/litro,,3.4518490566037747,53
2020-10,PE,Pernambuco,Etanol,R$/litro,,3.4619836065573772,61
2020-10,PE,Pernambuco,Gasolina,R$/litro,,4.3790161290322587,62
2020-10,PE,Pernambuco,Gasolina Aditivada,R$/litro,,4.5435853658536587,41
2020-10,PE,Pernambuco,Glp,R$/13kg,,65.856785714285678,56
2020-10,PE,Pernambuco,Gnv,R$/m3,,2.499,10
2020-10,PI,Piauí,Diesel,R$/litro,,3.5630344827586207,29
2020-10,PI,Piauí,Diesel S10,R$/litro,,3.581627906976744,43
2020-10,PI,Piauí,Etanol,R$/litro,,3.4133829787234053,47
2020-10,PI,Piauí,Gasolina,R$/litro,,4.4464150943396215,53
2020-10,PI,Piauí,Gasolina Aditivada,R$/litro,,4.6536279069767437,43
2020-10,PI,Piauí,Glp,R$/13kg,,74.549974999999989,40
2020-10,PR,Paraná,Diesel,R$/litro,,3.2949999999999995,8
2020-10,PR,Paraná,Diesel S10,R$/litro,,3.3171527777777778,72
2020-10,PR,Paraná,Etanol,R$/litro,,3.0467009345794405,107
2020-10,PR,Paraná,Gasolina,R$/litro,,4.1002710280373851,107
2020-10,PR,Paraná,Gasolina Aditivada,R$/litro,,4.2817441860465113,86
2020-10,PR,Paraná,Glp,R$/13kg,,69.438749999999985,64
2020-10,PR,Paraná,Gnv,R$/m3,,2.8561428571428573,7
2020-10,RJ,Rio de Janeiro,Diesel,R$/litro,,3.5229824561403507,57
2020-10,RJ,Rio de Janeiro,Diesel S10,R$/litro,,3.6180363636363637,110
2020-10,RJ,Rio de Janeiro,Etanol,R$/litro,,3.7812745098039215,153
2020-10,RJ,Rio de Janeiro,Gasolina,R$/litro,,4.8050129870129865,154
2020-10,RJ,Rio de Janeiro,Gasolina Aditivada,R$/litro,,4.9778828125000025,128
2020-10,RJ,Rio de Janeiro,Glp,R$/13kg,,65.718546666666683,75
2020-10,RJ,Rio de Janeiro,Gnv,R$/m3,,2.8104470588235291,85
2020-10,RN,Rio Grande do Norte,Diesel,R$/litro,,3.61824,25
2020-10,RN,Rio Grande do Norte,Diesel S10,R$/litro,,3.7989069767441856,43
2020-10,RN,Rio Grande do Norte,Etanol,R$/litro,,3.698078431372549,51
2020-10,RN,Rio Grande do Norte,Gasolina,R$/litro,,4.6939803921568624,51
2020-10,RN,Rio Grande do Norte,Gasolina Aditivada,R$/litro,,4.7693958333333342,48
2020-10,RN,Rio Grande do Norte,Glp,R$/13kg,,70.928571428571445,42
2020-10,RN,Rio Grande do Norte,Gnv,R$/m3,,3.2006153846153844,13
2020-10,RO,Rondônia,Diesel,R$/litro,,3.676324999999999,40
2020-10,RO,Rondônia,Diesel S10,R$/litro,,3.7621860465116277,43
2020-10,RO,Rondônia,Etanol,R$/litro,,3.5324375,32
2020-10,RO,Rondônia,Gasolina,R$/litro,,4.5746545454545453,55
2020-10,RO,Rondônia,Gasolina Aditivada,R$/litro,,4.6334090909090913,44
2020-10,RO,Rondônia,Glp,R$/13kg,,83.372847457627117,59
2020-10,RR,Roraima,Diesel,R$/litro,,3.6185714285714288,21
2020-10,RR,Roraima,Diesel S10,R$/litro,,3.6638461538461544,26
2020-10,RR,Roraima,Etanol,R$/litro,,3.5483333333333338,6
2020-10,RR,Roraima,Gasolina,R$/litro,,4.1553846153846159,26
2020-10,RR,Roraima,Gasolina Aditivada,R$/litro,,4.2565217391304353,23
2020-10,RR,Roraima,Glp,R$/13kg,,88.458124999999981,48
2020-10,RS,Rio Grande do Sul,Diesel,R$/litro,,3.3301666666666669,6
2020-10,RS,Rio Grande do Sul,Diesel S10,R$/litro,,3.5013720930232566,43
2020-10,RS,Rio Grande do Sul,Etanol,R$/litro,,3.9408888888888893,18
2020-10,RS,Rio Grande do Sul,Gasolina,R$/litro,,4.41503846153846,78
2020-10,RS,Rio Grande do Sul,Gasolina Aditivada,R$/litro,,4.5404366197183119,71
2020-10,RS,Rio Grande do Sul,Glp,R$/13kg,,70.741763157894752,38
2020-10,RS,Rio Grande do Sul,Gnv,R$/m3,,3.619,10
2020-10,SC,Santa Catarina,Diesel,R$/litro,,3.399,4
2020-10,SC,Santa Catarina,Diesel S10,R$/litro,,3.6411874999999996,48
2020-10,SC,Santa Catarina,Etanol,R$/litro,,3.6661395348837207,43
2020-10,SC,Santa Catarina,Gasolina,R$/litro,,4.2143333333333368,66
2020-10,SC,Santa Catarina,Gasolina Aditivada,R$/litro,,4.3092903225806447,62
2020-10,SC,Santa Catarina,Glp,R$/13kg,,80.357142857142861,14
2020-10,SC,Santa Catarina,Gnv,R$/m3,,2.8982857142857141,7
2020-10,SE,Sergipe,Diesel,R$/litro,,3.6793333333333336,3
2020-10,SE,Sergipe,Diesel S10,R$/litro,,3.8333076923076921,13
2020-10,SE,Sergipe,Etanol,R$/litro,,3.5643571428571432,14
2020-10,SE,Sergipe,Gasolina,R$/litro,,4.7240714285714285,14
2020-10,SE,Sergipe,Gasolina Aditivada,R$/litro,,4.8048571428571423,14
2020-10,SE,Sergipe,Glp,R$/13kg,,69.8157894736842,19
2020-10,SE,Sergipe,Gnv,R$/m3,,2.7710000000000004,5
2020-10,SP,São Paulo,Diesel,R$/litro,,3.352424242424243,66
2020-10,SP,São Paulo,Diesel S10,R$/litro,,3.5518704318936862,301
2020-10,SP,São Paulo,Etanol,R$/litro,,2.8654950980392133,408
2020-10,SP,São Paulo,Gasolina,R$/litro,,4.200922693266838,401
2020-10,SP,São Paulo,Gasolina Aditivada,R$/litro,,4.4409090909090922,330
2020-10,SP,São Paulo,Glp,R$/13kg,,71.626074074074069,108
2020-10,SP,São Paulo,Gnv,R$/m3,,2.7345652173913044,23
2020-10,TO,Tocantins,Diesel,R$/litro,,3.4784166666666665,12
2020-10,TO,Tocantins,Diesel S10,R$/litro,,3.5875789473684212,19
2020-10,TO,Tocantins,Etanol,R$/litro,,3.5163333333333333,18
2020-10,TO,Tocantins,Gasolina,R$/litro,,4.8811052631578944,19
2020-10,TO,Tocantins,Gasolina Aditivada,R$/litro,,4.9465625000000006,16
2020-10,TO,Tocantins,Glp,R$/13kg,,81.6111111111111,36
2020-11,AC,Acre,Diesel,R$/litro,,4.3846103896103905,77
2020-11,AC,Acre,Diesel S10,R$/litro,,4.4400340909090925,88
2020-11,AC,Acre,Etanol,R$/litro,,3.9635199999999995,50
2020-11,AC,Acre,Gasolina,R$/litro,,4.9755056179775252,89
2020-11,AC,Acre,Gasolina Aditivada,R$/litro,,5.0457012987013,77
2020-11,AC,Acre,Glp,R$/13kg,,89.836785714285725,84
2020-11,AL,Alagoas,Diesel,R$/litro,,3.7337333333333333,45
2020-11,AL,Alagoas,Diesel S10,R$/litro,,3.7620799999999992,100
2020-11,AL,Alagoas,Etanol,R$/litro,,3.5323220338983048,118
2020-11,AL,Alagoas,Gasolina,R$/litro,,4.550225,120
2020-11,AL,Alagoas,Gasolina Aditivada,R$/litro,,4.6794891304347841,92
2020-11,AL,Alagoas,Glp,R$/13kg,,68.713333333333338,42
2020-11,AL,Alagoas,Gnv,R$/m3,,2.9429230769230772,26
