ano,sigla_uf,sigla_uf_nome,id_municipio,id_municipio_nome,data_coleta,produto,unidade_medida,preco_compra,preco_venda
2019,RO,Rondônia,1100205,Porto Velho,2019-10-31,Glp,R$/13kg,,75
2019,RO,Rondônia,1100205,Porto Velho,2019-12-10,Gasolina,R$/litro,"4,0189","4,399"
2019,RO,Rondônia,1100205,Porto Velho,2019-09-19,Gasolina,R$/litro,,"4,299"
2019,RO,Rondônia,1100205,Porto Velho,2019-11-20,Gasolina,R$/litro,"3,9336","4,399"
2019,RO,Rondônia,1100205,Porto Velho,2019-08-06,Glp,R$/13kg,67,79
2019,RO,Rondônia,1100205,Porto Velho,2019-01-30,Gasolina,R$/litro,"3,694","3,899"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-10,Diesel S10,R$/litro,"3,345","3,999"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-30,Diesel S10,R$/litro,"3,345","3,999"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-03,Diesel S10,R$/litro,"3,345","3,999"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-18,Glp,R$/13kg,"55,95",79
2019,RO,Rondônia,1100205,Porto Velho,2019-07-10,Diesel S10,R$/litro,"3,5","3,85"
2019,RO,Rondônia,1100205,Porto Velho,2019-08-05,Gasolina,R$/litro,"3,876","3,999"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-03,Diesel,R$/litro,,"3,6"
2019,RO,Rondônia,1100205,Porto Velho,2019-07-16,Diesel S10,R$/litro,"3,5","3,859"
2019,RO,Rondônia,1100205,Porto Velho,2019-01-03,Diesel S10,R$/litro,,"3,7"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-04,Diesel S10,R$/litro,,"3,799"
2019,RO,Rondônia,1100205,Porto Velho,2019-12-23,Diesel S10,R$/litro,,"3,859"
2019,RO,Rondônia,1100205,Porto Velho,2019-11-20,Diesel S10,R$/litro,,"3,799"
2019,RO,Rondônia,1100205,Porto Velho,2019-09-04,Diesel,R$/litro,,"3,98"
2019,RO,Rondônia,1100205,Porto Velho,2019-09-12,Diesel S10,R$/litro,,"4,1"
2019,RO,Rondônia,1100205,Porto Velho,2019-09-12,Diesel,R$/litro,,"3,599"
2019,RO,Rondônia,1100205,Porto Velho,2019-09-04,Diesel S10,R$/litro,"3,3417","3,99"
2019,RO,Rondônia,1100205,Porto Velho,2019-08-13,Diesel S10,R$/litro,"3,3","3,999"
2019,RO,Rondônia,1100205,Porto Velho,2019-07-23,Diesel S10,R$/litro,,"3,999"
2019,RO,Rondônia,1100205,Porto Velho,2019-09-25,Diesel S10,R$/litro,"3,54","4,22"
